lead_time_days,supplier_reliability,distance_km,season_q,order_value,item_category,carrier,weekend_flag,delayed
22.148867,0.5587084,1732.8696,3.0,4983.8574,0.0,1.0,1.0,1
9.979909,0.60367316,1912.1577,3.0,2339.322,2.0,0.0,0.0,1
16.664116,0.5122807,3549.2834,2.0,438.76935,0.0,1.0,0.0,1
27.773483,0.5465386,1697.8158,0.0,1837.2667,2.0,1.0,1.0,1
16.639004,0.63315004,89.38129,2.0,2454.7158,2.0,2.0,1.0,0
18.893665,0.9099851,467.46628,0.0,376.40836,2.0,1.0,1.0,0
3.1241336,0.7633188,2510.142,1.0,4322.6523,2.0,0.0,1.0,0
6.16589,0.7122489,983.05273,2.0,2698.5676,2.0,2.0,1.0,0
3.927585,0.83108145,2498.3809,1.0,2086.4167,0.0,2.0,1.0,0
23.179575,0.7707553,2892.3167,3.0,1991.9507,3.0,1.0,1.0,0
25.24171,0.565757,4670.5176,3.0,151.2596,3.0,2.0,0.0,0
6.4072037,0.6113117,3295.1206,0.0,2599.1895,0.0,1.0,1.0,0
7.358881,0.6112612,203.65158,3.0,2383.1248,2.0,0.0,0.0,0
10.373012,0.7999762,1934.6161,3.0,1735.9674,1.0,2.0,1.0,1
18.14125,0.7308122,3977.612,0.0,3296.7998,1.0,0.0,1.0,1
19.03209,0.6937925,1339.7842,1.0,2061.051,3.0,2.0,0.0,0
20.915865,0.7783196,4628.6167,3.0,2863.1023,2.0,2.0,0.0,1
27.25059,0.9850579,2668.603,0.0,4426.362,4.0,0.0,1.0,1
9.556164,0.65709674,507.6161,0.0,1825.7947,2.0,0.0,0.0,0
20.104012,0.76009774,1246.2692,2.0,1995.64,0.0,1.0,1.0,1
17.231962,0.740185,4536.181,3.0,4330.861,3.0,1.0,1.0,0
9.86928,0.8583215,4957.7256,1.0,1796.8887,0.0,2.0,0.0,1
27.31504,0.86514515,4321.9287,3.0,2202.421,1.0,0.0,0.0,1
3.769019,0.86453533,1637.3496,2.0,4006.053,4.0,0.0,0.0,0
21.64803,0.6007598,3855.654,0.0,2963.4158,4.0,1.0,0.0,1
22.108337,0.72454655,1150.0269,1.0,4670.0903,0.0,2.0,1.0,1
27.54447,0.9055874,1953.3854,2.0,2358.6082,4.0,2.0,0.0,0
16.038837,0.6907651,3500.9822,1.0,2400.3418,4.0,1.0,1.0,1
10.327047,0.99212754,4846.0615,0.0,224.21257,4.0,0.0,0.0,0
25.00448,0.6823934,2224.0315,0.0,994.5428,4.0,0.0,0.0,0
23.353498,0.7488334,2504.3904,2.0,2704.5967,0.0,1.0,1.0,1
15.509152,0.7372628,1139.8342,3.0,943.68207,0.0,0.0,1.0,0
23.267864,0.7168319,2045.9526,1.0,2273.381,3.0,2.0,0.0,0
8.768393,0.9228157,361.9421,3.0,1423.7527,0.0,0.0,0.0,0
18.095684,0.5776376,4300.0,2.0,113.85852,1.0,1.0,0.0,1
26.09032,0.7838324,165.50621,1.0,2380.7961,4.0,2.0,0.0,1
10.221551,0.8093008,3433.4468,2.0,3234.8872,4.0,1.0,0.0,1
15.022949,0.92561066,1402.4474,1.0,1697.7861,1.0,2.0,1.0,0
28.580301,0.80460006,2406.7417,3.0,3884.8696,2.0,1.0,0.0,0
24.148144,0.98001015,1443.7142,3.0,738.80914,2.0,2.0,0.0,0
26.724133,0.93608385,2030.3499,3.0,465.54575,1.0,1.0,0.0,0
12.172165,0.67437,2756.5505,0.0,4674.859,1.0,2.0,1.0,1
29.898653,0.9299532,3222.4224,0.0,4609.0664,2.0,2.0,1.0,0
5.4244027,0.9792389,4704.4165,3.0,2038.6558,3.0,1.0,1.0,0
16.044348,0.6285986,1694.3944,3.0,2105.4602,4.0,0.0,0.0,0
14.898928,0.8051044,2945.0447,2.0,4256.6675,4.0,2.0,0.0,0
24.154533,0.640902,4513.5244,0.0,2657.3003,0.0,2.0,1.0,1
27.349915,0.8247836,1486.6475,3.0,594.3978,3.0,2.0,0.0,0
22.203041,0.5468214,4331.9976,1.0,583.2185,3.0,1.0,0.0,1
19.177671,0.86709404,4789.898,1.0,664.3424,0.0,1.0,1.0,0
13.395447,0.7099099,4245.0938,1.0,3906.0183,4.0,0.0,1.0,1
15.799452,0.7936536,2870.8096,1.0,3013.4624,2.0,2.0,1.0,0
15.769709,0.5129312,3624.472,1.0,1505.8333,3.0,2.0,0.0,0
1.5906857,0.84772074,2431.2761,1.0,818.74634,3.0,2.0,1.0,0
15.588328,0.7479957,3006.4163,2.0,626.08295,1.0,0.0,1.0,0
25.823153,0.8126255,4873.6465,0.0,3709.5237,1.0,1.0,1.0,1
21.568947,0.657834,1293.0468,1.0,4430.454,1.0,1.0,1.0,0
24.07555,0.5729101,3973.1082,0.0,2660.081,3.0,0.0,1.0,1
12.324064,0.7177145,2555.854,2.0,3865.8235,3.0,0.0,0.0,1
16.340223,0.9719896,925.5226,3.0,1422.8108,3.0,1.0,0.0,0
1.9710236,0.613897,3235.5002,3.0,2932.4624,0.0,1.0,1.0,0
12.10694,0.83791953,3972.5132,0.0,2195.814,0.0,2.0,0.0,0
14.758065,0.5249218,2865.3413,2.0,447.59402,3.0,2.0,1.0,0
8.401058,0.8590499,4195.2925,0.0,2441.9602,4.0,2.0,0.0,0
1.9059883,0.6192186,1861.0497,1.0,4235.466,1.0,2.0,0.0,0
21.021835,0.72575855,4573.1533,1.0,268.39478,2.0,2.0,0.0,0
13.617545,0.6838766,3259.1846,2.0,2390.7588,4.0,1.0,0.0,1
13.054667,0.55642015,4025.6387,1.0,4367.5825,1.0,2.0,1.0,0
8.249616,0.672791,1401.2764,2.0,3952.459,2.0,2.0,1.0,0
16.597082,0.6750625,2258.3352,2.0,2472.3154,0.0,0.0,1.0,1
13.702777,0.76105285,4552.606,3.0,865.00977,1.0,0.0,0.0,0
14.74555,0.9861758,301.93298,0.0,4244.1455,1.0,2.0,1.0,0
17.845268,0.7350088,2049.7095,3.0,774.14154,3.0,0.0,0.0,0
1.1834148,0.9572131,3912.5774,3.0,1391.3353,1.0,1.0,1.0,0
27.323181,0.7307788,3731.8828,2.0,630.1332,2.0,1.0,0.0,0
3.0615344,0.5537717,4265.533,3.0,2300.4556,1.0,2.0,0.0,0
14.0768175,0.6150764,3709.9822,0.0,3149.6978,0.0,2.0,1.0,0
7.0138135,0.70375884,4738.106,0.0,4137.3203,3.0,0.0,1.0,1
16.18969,0.6626844,2516.3848,0.0,2312.0747,3.0,0.0,0.0,0
9.126673,0.9329146,3140.2346,3.0,4853.894,3.0,0.0,0.0,0
25.94019,0.8393228,4246.1436,1.0,2983.3264,2.0,2.0,0.0,1
12.494435,0.78915423,3523.37,1.0,3026.006,0.0,1.0,1.0,0
19.52391,0.74561477,555.1808,2.0,884.68726,2.0,1.0,0.0,0
8.217512,0.6986353,1866.6324,1.0,958.679,3.0,1.0,1.0,0
1.5627784,0.8060962,2785.3245,2.0,2887.3645,2.0,2.0,1.0,0
12.720482,0.5623036,3785.8518,3.0,3607.1882,3.0,0.0,1.0,1
16.558107,0.5812666,2740.6594,1.0,1031.4863,1.0,1.0,0.0,1
14.326867,0.65155816,3898.8687,3.0,2425.2483,2.0,0.0,1.0,1
28.898417,0.5855923,4196.167,2.0,1787.4384,1.0,1.0,1.0,1
21.498337,0.8385494,1362.3849,1.0,2199.4312,4.0,1.0,0.0,0
29.874424,0.5123842,3099.686,3.0,1118.4333,0.0,2.0,1.0,1
9.556743,0.58008873,2807.6963,1.0,712.2071,1.0,2.0,1.0,1
23.882545,0.9513041,1175.2205,0.0,1609.3002,3.0,2.0,1.0,0
17.111195,0.99877155,2474.8965,1.0,4345.894,0.0,0.0,0.0,0
18.74105,0.7437952,2765.413,3.0,4028.0767,2.0,2.0,1.0,0
29.589743,0.747685,4095.8323,2.0,517.25415,0.0,0.0,1.0,1
19.96563,0.8866994,2331.8975,2.0,448.1645,2.0,1.0,0.0,0
27.06569,0.5180948,450.53412,2.0,2469.8267,1.0,1.0,0.0,0
22.046757,0.71351075,2462.115,0.0,1394.1372,0.0,0.0,0.0,0
4.6941977,0.54991394,4197.857,0.0,4118.8945,2.0,2.0,1.0,1
21.283287,0.7004632,2877.7146,1.0,2436.0442,1.0,2.0,0.0,0
15.045152,0.99191093,1628.3829,3.0,4265.0117,0.0,1.0,0.0,0
27.645142,0.87681663,4608.806,0.0,549.9121,2.0,1.0,0.0,0
24.3982,0.99252295,820.47437,2.0,4850.6846,2.0,2.0,1.0,0
4.019906,0.8730243,1668.0444,3.0,3837.8357,3.0,1.0,1.0,0
4.8835535,0.80405504,2213.8167,0.0,3662.064,4.0,0.0,1.0,0
3.018719,0.8771104,3702.9905,0.0,4701.6787,3.0,1.0,1.0,0
15.304101,0.82954586,4186.947,3.0,2356.8108,3.0,1.0,0.0,0
3.342381,0.732033,339.87436,0.0,752.9557,3.0,0.0,1.0,0
21.986671,0.6462732,3970.5774,2.0,2489.5347,3.0,2.0,1.0,0
17.018398,0.76008904,3616.6157,3.0,4077.967,3.0,2.0,0.0,0
25.240665,0.6292467,4478.529,1.0,4299.119,3.0,1.0,1.0,0
9.114078,0.74333817,4507.193,1.0,2447.843,2.0,2.0,1.0,1
16.055082,0.5730677,3898.7515,2.0,3664.188,3.0,1.0,1.0,0
4.406911,0.78269756,991.5033,2.0,1242.294,4.0,1.0,1.0,0
26.65369,0.62264186,1603.664,3.0,1160.4297,2.0,2.0,0.0,1
6.075144,0.64680403,4684.7827,2.0,2935.435,1.0,1.0,0.0,0
3.9685054,0.74951404,3010.9578,3.0,2114.5383,2.0,1.0,1.0,1
6.9464674,0.5812631,2716.8657,0.0,813.65155,0.0,2.0,1.0,1
24.380713,0.98118997,4582.7617,1.0,3809.1987,1.0,0.0,0.0,0
4.068621,0.7234722,4377.2827,0.0,2665.4158,4.0,0.0,0.0,0
18.818398,0.6761396,3651.106,2.0,2606.7576,0.0,0.0,0.0,0
22.639257,0.5145983,4417.149,0.0,954.6545,4.0,0.0,0.0,1
22.781353,0.92162716,613.48315,3.0,1213.2917,2.0,2.0,0.0,0
6.5117655,0.81291693,3799.8425,3.0,3466.6123,1.0,1.0,0.0,0
2.787096,0.7082026,4829.919,3.0,4260.9966,2.0,2.0,1.0,0
14.015385,0.6227664,292.43512,3.0,894.28864,4.0,1.0,1.0,0
6.872075,0.8725687,1154.0759,0.0,4063.6052,0.0,0.0,0.0,0
21.278854,0.9727373,3980.1436,2.0,3942.595,2.0,0.0,1.0,1
11.344091,0.69040483,2624.2334,2.0,4076.41,1.0,1.0,1.0,1
14.031264,0.567438,478.76086,2.0,2912.9016,2.0,0.0,0.0,0
4.291063,0.5545974,1376.3922,3.0,1765.6917,3.0,1.0,0.0,0
17.458958,0.503181,1654.095,2.0,3857.3943,4.0,1.0,0.0,0
6.3802013,0.87197775,1639.2605,0.0,2404.9277,1.0,0.0,0.0,0
20.690584,0.9906977,4394.48,3.0,1117.1018,3.0,1.0,0.0,0
3.063896,0.9964089,3327.0806,1.0,2017.9099,2.0,2.0,1.0,0
29.300943,0.8920986,3687.8406,1.0,2294.007,2.0,2.0,1.0,0
20.851282,0.5810919,117.17194,2.0,2531.6724,0.0,1.0,0.0,1
6.2701573,0.9888547,2166.1843,3.0,4488.8423,4.0,0.0,1.0,0
1.4087447,0.6639067,1623.2122,2.0,2061.7134,0.0,2.0,0.0,0
10.699424,0.6668098,4267.031,0.0,1431.2059,0.0,1.0,0.0,0
5.431585,0.84366846,4771.655,2.0,4812.116,3.0,2.0,0.0,0
7.3339286,0.52452457,2145.537,2.0,1217.3215,2.0,0.0,1.0,0
26.309757,0.9128849,4866.65,0.0,65.47029,0.0,0.0,0.0,1
18.492935,0.99864864,121.07806,2.0,4250.607,3.0,0.0,1.0,0
6.117272,0.8875349,1662.311,3.0,4772.6846,1.0,2.0,0.0,1
17.143122,0.89083827,3885.9094,3.0,3413.8384,4.0,2.0,0.0,0
8.417639,0.6951568,1832.4932,1.0,2044.1718,4.0,2.0,1.0,0
29.309826,0.5329607,4608.7637,2.0,2723.336,2.0,1.0,1.0,1
1.9499596,0.8963337,1131.4012,3.0,4161.688,2.0,0.0,1.0,0
22.237234,0.79857904,3988.5503,2.0,4427.848,2.0,0.0,1.0,0
23.416914,0.95466936,1048.4261,1.0,521.6042,3.0,0.0,0.0,0
2.94772,0.55798143,1025.6693,0.0,4341.3037,4.0,0.0,1.0,0
5.9842114,0.65256155,2256.4592,0.0,3090.5757,3.0,2.0,0.0,0
12.144893,0.6803281,4727.456,2.0,171.06998,0.0,2.0,0.0,0
26.17649,0.8416399,2948.002,3.0,551.3436,0.0,2.0,1.0,1
16.572998,0.89387256,3193.4128,2.0,237.21573,3.0,2.0,0.0,0
20.003899,0.9805102,98.17673,3.0,4743.307,1.0,2.0,0.0,0
23.707373,0.6477036,330.24527,2.0,2138.3242,2.0,0.0,0.0,0
25.01556,0.7468182,381.32343,1.0,3580.922,2.0,0.0,0.0,0
14.812252,0.5144805,4107.229,2.0,18.569532,2.0,0.0,1.0,1
15.755001,0.62649393,1222.418,1.0,3967.9282,1.0,2.0,0.0,0
21.82217,0.68700176,1677.749,0.0,2415.3567,0.0,2.0,1.0,0
8.636929,0.7969031,3069.2664,2.0,4618.7773,1.0,2.0,1.0,1
25.780203,0.73542273,2940.574,2.0,2609.2786,3.0,1.0,0.0,1
1.6028179,0.6822375,2082.121,3.0,3946.1128,3.0,0.0,1.0,0
6.6773763,0.81203896,71.28602,0.0,3151.0388,4.0,1.0,1.0,0
24.2058,0.91430783,2275.5327,1.0,2607.487,0.0,0.0,0.0,0
10.867488,0.62084055,3707.469,0.0,4741.7383,0.0,0.0,1.0,1
5.3451524,0.6714379,1214.4346,3.0,2483.04,0.0,1.0,0.0,0
6.415888,0.8524618,3556.372,3.0,4463.018,2.0,0.0,1.0,1
16.391935,0.8889703,125.006454,1.0,190.02737,2.0,2.0,1.0,0
25.539265,0.91269845,4544.6387,3.0,3290.52,0.0,2.0,0.0,1
3.0488708,0.60466564,4752.694,2.0,4559.1914,2.0,0.0,0.0,0
1.8839464,0.7696335,62.18434,1.0,4497.384,0.0,0.0,0.0,0
14.489876,0.95000553,2316.2012,1.0,2430.4177,3.0,2.0,0.0,1
28.729435,0.69597524,2098.4187,2.0,2365.765,2.0,0.0,1.0,0
9.091285,0.71494156,4217.3228,0.0,4054.4622,0.0,0.0,1.0,0
28.815947,0.9924115,2726.5718,0.0,1681.7292,0.0,2.0,0.0,0
26.742754,0.5565263,3076.259,3.0,4686.4355,3.0,2.0,0.0,0
9.210917,0.85280097,1052.4047,0.0,1260.9138,4.0,1.0,1.0,0
24.691494,0.92509204,431.4701,0.0,381.24515,4.0,0.0,0.0,0
20.890152,0.5753968,3477.0388,3.0,3861.9006,2.0,2.0,1.0,1
15.84285,0.8572266,3122.3462,3.0,2029.574,2.0,2.0,1.0,0
13.264568,0.7348691,4170.0273,3.0,1785.3291,4.0,1.0,0.0,0
24.64958,0.9264454,4231.183,0.0,1611.3407,4.0,1.0,1.0,0
23.999304,0.9537262,3173.6245,3.0,4902.4067,4.0,1.0,0.0,1
22.951153,0.93624246,2714.889,1.0,2862.6665,1.0,1.0,0.0,0
29.949423,0.5321926,4574.341,0.0,4959.653,2.0,1.0,1.0,1
14.876862,0.8784276,4016.2576,3.0,1724.4691,0.0,2.0,0.0,0
24.400766,0.9607638,4418.004,1.0,2075.7065,0.0,0.0,1.0,0
26.011873,0.81067425,4979.4126,2.0,1066.6959,1.0,0.0,0.0,0
7.136475,0.80043805,2047.3536,0.0,2157.5168,4.0,0.0,1.0,0
2.2199268,0.5225027,3598.8267,0.0,319.40665,2.0,0.0,0.0,0
12.737703,0.9280165,3455.9358,3.0,12.783681,2.0,1.0,1.0,0
25.845364,0.52320176,912.0064,2.0,2270.8367,4.0,0.0,0.0,0
9.383995,0.6567548,3200.9155,3.0,3732.6594,2.0,0.0,0.0,0
21.300295,0.9629315,2169.042,0.0,2190.955,1.0,1.0,0.0,0
1.213096,0.9748726,2280.6462,3.0,2594.847,3.0,2.0,0.0,0
11.305569,0.9959503,941.68304,3.0,2233.6233,1.0,2.0,0.0,0
18.849983,0.73820114,3736.4597,3.0,2638.7534,1.0,0.0,0.0,1
4.7629585,0.5887148,3504.8079,0.0,3880.2642,4.0,0.0,0.0,0
27.0016,0.74397224,2684.8362,0.0,4020.8936,2.0,2.0,0.0,0
5.531945,0.55115646,825.76,2.0,4191.9097,1.0,2.0,0.0,0
27.384012,0.93626803,2806.4807,0.0,1070.0253,4.0,2.0,0.0,0
7.27529,0.7802686,545.66046,0.0,2294.6438,3.0,1.0,1.0,0
29.834082,0.7022529,1729.8915,3.0,4156.7183,3.0,0.0,0.0,0
18.537712,0.53976536,1893.1713,2.0,4709.976,1.0,2.0,1.0,0
3.446002,0.7026203,4422.9556,3.0,2719.487,3.0,0.0,0.0,0
2.8930397,0.9330958,2107.0322,3.0,2470.0698,4.0,1.0,1.0,1
3.1727293,0.851703,3012.4258,0.0,3825.328,0.0,1.0,0.0,0
18.10689,0.54122776,4380.156,3.0,4958.5547,0.0,2.0,1.0,1
24.477797,0.5799536,2157.5093,0.0,2135.4016,2.0,1.0,0.0,0
12.68592,0.69615424,4424.3325,1.0,833.8474,3.0,1.0,1.0,1
13.900237,0.55068755,725.4835,1.0,4173.191,0.0,1.0,1.0,0
18.089344,0.9670206,1855.9736,0.0,3555.0217,2.0,2.0,0.0,0
16.458178,0.826146,518.8999,2.0,733.9281,0.0,2.0,1.0,1
20.95379,0.5474115,2826.6016,0.0,1624.3114,4.0,1.0,1.0,1
14.681786,0.8940287,4788.5464,3.0,2770.5847,3.0,0.0,0.0,1
21.70196,0.68420297,3301.9116,3.0,3660.0132,4.0,1.0,1.0,0
29.922012,0.62243533,3149.0742,2.0,3905.4265,1.0,1.0,0.0,0
11.158637,0.78499246,1426.8853,0.0,787.09955,3.0,2.0,1.0,0
1.3542484,0.5066861,4658.9785,2.0,1091.5858,1.0,2.0,1.0,0
4.6431265,0.73269886,2384.0972,2.0,3723.1714,0.0,1.0,1.0,0
17.051912,0.9219025,1371.6602,1.0,589.40076,2.0,2.0,1.0,1
10.983476,0.9640288,4939.1147,1.0,2495.8196,2.0,0.0,0.0,0
28.259495,0.67127734,2144.4634,1.0,2734.5007,2.0,1.0,0.0,0
19.195936,0.8212183,1888.9199,3.0,1703.3792,4.0,1.0,1.0,1
16.0903,0.6134117,223.05827,0.0,3983.7178,1.0,2.0,0.0,0
24.143145,0.78010654,932.5601,2.0,286.5249,3.0,2.0,1.0,0
8.499106,0.62701386,4055.4973,1.0,3889.448,0.0,2.0,0.0,0
24.772417,0.78567827,2439.3408,2.0,3233.7034,4.0,2.0,1.0,1
1.088772,0.5858611,4776.63,0.0,2541.0156,2.0,2.0,1.0,1
18.970644,0.9706163,465.23474,3.0,4363.1396,3.0,0.0,0.0,1
28.107958,0.94345874,3098.92,1.0,1019.2097,1.0,0.0,1.0,0
23.847939,0.6684591,3613.9216,3.0,4005.8625,1.0,2.0,0.0,1
25.755392,0.8883315,3124.8564,0.0,946.99493,4.0,1.0,1.0,0
12.511686,0.5477521,2672.894,2.0,4952.326,0.0,1.0,1.0,1
24.90293,0.8701804,2912.5767,2.0,173.4962,2.0,1.0,0.0,0
16.97412,0.64122957,3463.2705,3.0,2770.4543,1.0,0.0,0.0,0
18.937666,0.5678209,4323.1543,0.0,848.40393,1.0,0.0,1.0,1
2.7085447,0.8390956,1714.906,2.0,2045.7955,3.0,0.0,1.0,0
6.8449993,0.7349034,2325.2876,0.0,748.2539,3.0,1.0,0.0,0
16.977968,0.7650698,3197.7524,1.0,977.189,2.0,0.0,0.0,0
2.7052307,0.7602649,1605.369,0.0,314.29272,3.0,0.0,0.0,0
22.501957,0.529724,934.97516,0.0,49.93769,0.0,2.0,0.0,1
25.361652,0.52569014,4832.535,3.0,3599.3364,1.0,2.0,1.0,1
27.690508,0.8005838,1013.908,2.0,2272.768,3.0,0.0,1.0,0
3.9512854,0.8119323,1202.0288,3.0,237.505,3.0,2.0,0.0,0
28.251886,0.5235873,3112.496,2.0,4695.4595,0.0,0.0,1.0,0
2.9609802,0.68921965,432.97314,2.0,3331.3945,4.0,1.0,0.0,0
14.74763,0.80642563,218.53589,0.0,1328.7229,2.0,1.0,1.0,0
25.36728,0.82834035,366.86734,3.0,2199.0889,1.0,1.0,0.0,0
3.039023,0.9141379,660.155,0.0,2451.4407,2.0,2.0,1.0,0
1.5287011,0.71036613,2174.5244,0.0,2853.9397,1.0,0.0,0.0,0
1.7234838,0.7741289,4154.8403,2.0,4288.677,2.0,1.0,1.0,1
15.826837,0.7892802,1742.7609,2.0,2953.6023,0.0,0.0,0.0,0
24.536306,0.65602267,2166.2805,0.0,4893.8433,0.0,1.0,1.0,1
4.6953735,0.5269127,3021.243,2.0,3636.7773,4.0,0.0,0.0,1
4.6136975,0.502113,1545.6149,2.0,4942.7007,3.0,2.0,1.0,0
17.48786,0.9180627,2191.0625,1.0,2758.2383,1.0,0.0,1.0,0
7.7945724,0.6001159,1962.2428,2.0,3395.4614,4.0,0.0,1.0,0
22.176199,0.8151273,1742.3235,2.0,3692.1138,3.0,0.0,1.0,1
28.539427,0.78852373,1972.5461,1.0,3776.1877,3.0,2.0,1.0,0
23.21497,0.6998165,105.03267,0.0,131.90384,3.0,0.0,1.0,0
26.438086,0.9167467,4436.99,1.0,646.09686,4.0,0.0,1.0,0
16.067995,0.8492008,4887.8667,3.0,1146.3347,4.0,1.0,0.0,1
25.13726,0.5113707,4319.356,1.0,1364.7576,1.0,0.0,1.0,1
6.3041925,0.888347,78.424255,2.0,4527.787,3.0,1.0,1.0,0
2.9820888,0.7534994,3766.8835,1.0,3615.79,0.0,1.0,1.0,0
20.02264,0.67350966,2886.846,2.0,724.9752,2.0,1.0,1.0,1
2.5066226,0.8634423,516.16583,2.0,2137.5117,0.0,0.0,1.0,0
26.881962,0.84303284,4667.653,1.0,1223.1765,0.0,0.0,1.0,0
21.05507,0.6552941,3892.275,2.0,4151.0195,3.0,0.0,1.0,1
28.613821,0.99151945,769.2166,3.0,4589.807,1.0,2.0,0.0,1
10.102713,0.82435423,4822.005,3.0,829.8078,0.0,2.0,1.0,0
15.098591,0.8028899,674.68384,3.0,2088.6882,4.0,0.0,0.0,0
22.50902,0.5349402,2300.6653,0.0,4764.6567,4.0,1.0,1.0,1
8.04059,0.6396594,836.9299,3.0,3288.8762,1.0,2.0,0.0,0
16.713615,0.723487,793.44446,2.0,4341.803,2.0,0.0,0.0,0
20.124552,0.81531286,4840.638,1.0,1794.8917,1.0,0.0,1.0,0
29.38545,0.7563818,2882.0078,1.0,1056.4148,4.0,1.0,0.0,0
22.596395,0.88151646,1332.9159,0.0,3459.6057,3.0,1.0,0.0,0
4.4257946,0.6312839,3893.177,3.0,695.7574,2.0,2.0,0.0,0
14.78467,0.8510785,4382.46,3.0,4201.1104,4.0,1.0,1.0,0
18.074352,0.90829855,4592.1396,0.0,3776.6375,3.0,2.0,0.0,1
5.2520714,0.88252497,4668.2754,2.0,1531.4841,0.0,0.0,0.0,0
13.527016,0.8854233,4532.63,2.0,2498.5706,2.0,0.0,0.0,0
9.236169,0.9442535,3212.7153,0.0,3997.9775,4.0,1.0,1.0,0
4.4459987,0.5420893,1745.21,2.0,4675.2026,2.0,2.0,0.0,0
15.849216,0.8485958,4631.56,3.0,1767.2809,0.0,0.0,1.0,1
5.8033595,0.9843391,656.3578,1.0,3952.059,3.0,2.0,0.0,0
18.125586,0.7868253,885.5591,2.0,980.39075,2.0,2.0,1.0,0
5.9212112,0.60865813,2197.4463,3.0,4518.6655,1.0,1.0,1.0,0
21.984253,0.9993769,1454.1415,1.0,3434.3875,4.0,2.0,1.0,0
6.662007,0.5873386,3097.8774,0.0,772.1692,4.0,0.0,1.0,1
26.992268,0.66777885,4531.2446,1.0,3701.7463,2.0,2.0,0.0,1
1.7600714,0.5860311,2480.605,0.0,3623.0479,3.0,1.0,1.0,0
16.137924,0.7322564,2791.6594,1.0,3714.0642,1.0,0.0,1.0,1
10.283038,0.709438,2144.512,2.0,1730.9384,3.0,0.0,0.0,0
7.5272193,0.7456204,3552.4673,0.0,3701.6033,4.0,2.0,0.0,0
14.67648,0.9639917,548.4095,2.0,4134.5845,1.0,2.0,0.0,0
25.418566,0.7391622,290.51993,3.0,1742.1732,4.0,2.0,1.0,0
27.54304,0.7573132,3224.6255,1.0,1047.7087,0.0,2.0,0.0,0
9.7942095,0.9433411,2697.6487,3.0,4440.521,2.0,0.0,0.0,1
5.473065,0.908879,2066.4224,1.0,3107.2634,0.0,0.0,0.0,0
21.884073,0.619861,1703.2635,2.0,2307.332,2.0,1.0,1.0,0
17.877962,0.506463,306.44684,0.0,4399.922,3.0,0.0,0.0,0
6.8294683,0.8147498,3418.753,1.0,688.66815,4.0,1.0,0.0,0
23.048578,0.9224249,2136.2644,3.0,4054.8171,0.0,2.0,1.0,1
16.048983,0.77642506,2254.077,2.0,2459.1982,4.0,2.0,0.0,0
19.948462,0.60558844,4472.5522,2.0,222.19606,4.0,1.0,0.0,0
11.420832,0.87067753,3700.862,2.0,4863.3374,0.0,2.0,0.0,0
13.7338295,0.83476967,1136.2435,0.0,3892.553,4.0,1.0,1.0,0
6.229921,0.78251624,3302.974,3.0,1081.6316,4.0,1.0,0.0,0
22.938961,0.9316681,704.6638,1.0,4619.2407,0.0,2.0,1.0,1
5.5533285,0.8921212,1010.61615,0.0,4677.3745,0.0,1.0,0.0,0
23.570776,0.83397603,3585.0388,3.0,4004.3232,3.0,0.0,0.0,0
24.142227,0.83237934,673.1576,0.0,644.58044,2.0,0.0,0.0,1
22.651428,0.8311013,1436.9601,3.0,940.04285,1.0,1.0,1.0,1
1.5632609,0.76258236,4495.3984,1.0,3772.6243,2.0,1.0,1.0,1
8.920863,0.73196083,3704.6616,0.0,4569.8906,1.0,2.0,1.0,0
14.581795,0.8548002,4650.8247,0.0,1082.9406,4.0,0.0,1.0,0
18.270786,0.80524725,4415.075,2.0,2309.531,1.0,0.0,0.0,0
27.65744,0.7449903,1597.2682,2.0,782.4219,0.0,0.0,1.0,0
11.892573,0.56333065,3180.2683,0.0,2395.259,4.0,0.0,1.0,0
26.375677,0.85096437,1924.5436,1.0,3216.2205,4.0,2.0,1.0,0
5.7394495,0.8229993,3500.6665,0.0,102.58889,4.0,2.0,1.0,0
11.767134,0.6711242,1774.8623,2.0,3218.2068,4.0,1.0,1.0,1
2.5161784,0.67816156,56.520992,3.0,3202.352,0.0,0.0,1.0,0
22.53219,0.6233612,514.99414,1.0,2280.4924,3.0,2.0,1.0,0
5.36893,0.9809576,3866.511,3.0,4478.057,1.0,0.0,1.0,0
8.453581,0.9301007,465.82596,1.0,682.7469,2.0,0.0,1.0,0
23.481764,0.7805245,3017.1423,0.0,266.04602,2.0,1.0,0.0,0
16.506784,0.7008266,4296.0034,1.0,2484.1975,4.0,2.0,0.0,1
1.4052088,0.8684126,3718.4512,3.0,2669.8423,2.0,2.0,0.0,0
1.0648209,0.7638641,2096.522,3.0,1340.779,1.0,1.0,1.0,0
15.809158,0.9879255,1082.5908,2.0,4808.5225,0.0,1.0,1.0,0
9.84371,0.5275613,4616.5605,1.0,1276.0989,2.0,0.0,1.0,1
6.229032,0.5171429,2853.6785,3.0,1358.1075,4.0,0.0,1.0,1
18.794224,0.7843055,2056.8293,2.0,4056.8225,3.0,2.0,1.0,0
7.6246576,0.6016396,4713.1855,3.0,4614.89,4.0,1.0,1.0,0
18.174007,0.8021521,1114.3379,2.0,2685.3374,0.0,2.0,0.0,0
11.998713,0.8907115,2239.2952,2.0,105.07939,2.0,1.0,1.0,0
6.4156404,0.5690549,587.79626,3.0,1783.6201,3.0,2.0,1.0,0
5.0050373,0.72030413,668.1573,3.0,1127.4597,4.0,2.0,1.0,0
